,percent_hispanic,percent_non_hispanic_american_indianalaska_native,percent_non_hispanic_asian,percent_non_hispanic_black,percent_non_hispanic_native_hawaiianpacific_islander,percent_non_hispanic_white,social_vulnerability_index,cvac_level_of_concern_for_vaccination_rollout,actual_y,predict_y
2750,0.8966,0.0014,0.0066,0.004,0.0001,0.0896,0.98,0.98,0.17,0.14636586441529556
2751,0.2463,0.0024,0.0326,0.1235,0.0003,0.5736,0.58,0.73,0.16,0.18405634068153434
2752,0.2227,0.0047,0.0,0.0227,0.0,0.7208,0.48,0.93,0.19,0.20185579088564692
2753,0.3483,0.0,0.0003,0.0098,0.0,0.6307,0.74,0.8,0.19,0.18934901866988793
2754,0.3433,0.0,0.0108,0.047,0.0,0.5822,0.8,0.93,0.18,0.19293399631836564
2755,0.1635,0.0101,0.0124,0.0781,0.0005,0.7162,0.83,0.87,0.17,0.20930543978977711
2756,0.017,0.0015,0.0067,0.0296,0.0,0.9288,0.04,0.05,0.14,0.17543147920782376
2757,0.1835,0.0061,0.0403,0.018000000000000002,0.0141,0.7105,0.32,0.42,0.14,0.16926650273408317
2758,0.6459999999999999,0.0018,0.0061,0.0212,0.0004,0.3196,0.78,0.99,0.19,0.16856747481652445
2759,0.2072,0.002,0.0373,0.3346,0.0005,0.4059,0.86,0.95,0.19,0.20807884262093113
2760,0.3063,0.0036,0.066,0.1365,0.0001,0.4721,0.51,0.69,0.16,0.1639196514373054
2761,0.8409,0.0,0.0016,0.0146,0.0,0.1324,0.82,0.97,0.17,0.14984042692201685
2762,0.5945,0.001,0.0029,0.0454,0.0002,0.3383,0.93,0.97,0.17,0.17520308998374257
2763,0.4779,0.0051,0.0035,0.032,0.0009,0.4693,0.9,0.97,0.17,0.1867951256210093
2764,0.2191,0.0046,0.0076,0.1685,0.0029,0.5865,0.95,0.98,0.19,0.2166004103129172
2765,0.2982,0.0,0.005,0.0268,0.0,0.67,0.88,0.93,0.17,0.20229019832810427
2766,0.5606,0.0038,0.0684,0.0321,0.0,0.3246,0.7,0.88,0.19,0.14678831473719356
2767,0.0212,0.0033,0.0,0.0016,0.0,0.9739,0.08,0.64,0.17,0.20556859710078731
2768,0.016,0.003,0.0041,0.0079,0.0,0.9484,0.27,0.31,0.08,0.19037005077059438
2769,0.0362,0.0033,0.0055,0.2029,0.0,0.7347,0.72,0.96,0.21,0.2301762412377747
2770,0.0252,0.0019,0.0088,0.1399,0.0002,0.7957,0.26,0.3,0.17,0.19032509876269849
2771,0.1858,0.0,0.0027,0.0119,0.0077,0.7912,0.56,0.71,0.17,0.20093536979155943
2772,0.4038,0.0002,0.003,0.0463,0.0,0.5276,0.7,0.95,0.18,0.18904114144562204
2773,0.1047,0.0117,0.0079,0.0065,0.0079,0.8431,0.41,0.35,0.13,0.1872635238350282
2774,0.0233,0.0027,0.0101,0.0109,0.0003,0.9309,0.31,0.31,0.07,0.18798305033572188
2775,0.1031,0.0351,0.0161,0.0032,0.0056,0.8238,0.52,0.53,0.17,0.1958574531522274
2776,0.0999,0.0012,0.0003,0.0995,0.0,0.7837,0.8,0.97,0.2,0.22435256216958466
2777,0.1934,0.0036,0.0051,0.0127,0.0018,0.7675,0.58,0.81,0.19,0.20079588257138542
2778,0.3416,0.0013,0.0011,0.0301,0.0,0.6147,0.54,0.92,0.18,0.19264518997258065
2779,0.1236,0.0057,0.0077,0.0042,0.0062,0.8313,0.31,0.51,0.16,0.18958373599371992
2780,0.0134,0.0036,0.0023,0.0069,0.001,0.9557,0.17,0.14,0.07,0.1830235023769696
2781,0.1197,0.0097,0.0029,0.0,0.0,0.8433,0.25,0.57,0.16,0.1916936921155249
2782,0.0883,0.0027,0.0343,0.2274,0.0004,0.6179,0.18,0.07,0.14,0.16599164883920597
2783,0.7172,0.0022,0.0094,0.0033,0.0,0.2616,0.95,0.98,0.17,0.16171478706588838
2784,0.0166,0.0003,0.0008,0.197,0.0,0.7673,0.36,0.27,0.15,0.19743300754972137
2785,0.0967,0.0034,0.0174,0.0126,0.0067,0.8383,0.08,0.38,0.13,0.1789940075851868
2786,0.1558,0.0024,0.102,0.0888,0.0009,0.6149,0.14,0.14,0.1,0.13093154894344983
2787,0.0234,0.0021,0.04,0.0259,0.0005,0.8851,0.18,0.12,0.07,0.16656552737062205
2788,0.0986,0.0031,0.0016,0.2309,0.0006,0.644,0.73,0.97,0.19,0.22673098558934746
2789,0.3768,0.0017,0.0029,0.0556,0.0,0.5553,0.89,0.96,0.18,0.19698379635876423
2790,0.5373,0.0057,0.0071,0.0585,0.0,0.3914,0.65,0.96,0.18,0.1775286085989841
2791,0.0139,0.0032,0.0048,0.0098,0.0,0.9535,0.21,0.4,0.08,0.19419151651378747
2792,0.0944,0.0098,0.0078,0.0058,0.0011,0.8699,0.16,0.45,0.16,0.18783904106748844
2793,0.0569,0.4706,0.005,0.0015,0.0028,0.4382,0.98,0.89,0.17,0.2619850152007443
2794,0.1764,0.003,0.0266,0.0622,0.0005,0.7083,0.11,0.51,0.17,0.17413447526994516
2795,0.1153,0.003,0.0024,0.0021,0.0,0.8544,0.69,0.72,0.18,0.20537766694460835
2796,0.4139,0.0006,0.0034,0.1352,0.0,0.4446,0.88,0.96,0.17,0.1962273436730827
2797,0.0127,0.0,0.0016,0.0373,0.0,0.9386,0.34,0.2,0.17,0.18998613332891
2798,0.1311,0.0077,0.0003,0.0893,0.0004,0.7467,0.69,0.89,0.2,0.21523567140387828
2799,0.0612,0.0454,0.0008,0.0006,0.0014,0.8876,0.46,0.63,0.16,0.2102582850470358
2800,0.1794,0.0044,0.0126,0.2303,0.0001,0.564,0.7,0.9,0.2,0.2126729092705146
2801,0.1293,0.0111,0.0115,0.0016,0.0012,0.83,0.36,0.53,0.16,0.1890881121503377
2802,0.1523,0.0,0.0186,0.0306,0.0,0.7713,0.43,0.72,0.19,0.19172092896643306
2803,0.1323,0.0,0.0,0.0097,0.0,0.8482,0.27,0.85,0.18,0.20561975396955715
2804,0.0241,0.0056,0.0016,0.3417,0.0,0.6119,0.79,0.59,0.18,0.22261177975363167
2805,0.1335,0.0025,0.0116,0.0014,0.0002,0.8356,0.06,0.45,0.17,0.1795358598411107
2806,0.0195,0.0019,0.0083,0.0085,0.0006,0.9419,0.18,0.17,0.08,0.18113754019139636
2807,0.6096,0.0095,0.0,0.0225,0.0,0.3512,0.65,0.99,0.18,0.17272497260915293
2808,0.0468,0.0159,0.0032,0.0001,0.0011,0.9122,0.11,0.49,0.16,0.19430229254291612
2809,0.0148,0.0,0.0011,0.0581,0.0,0.9146,0.45,0.41,0.14,0.20137437523924243
2810,0.195,0.003,0.0168,0.1722,0.0009,0.5973,0.75,0.67,0.18,0.19766270981926942
2811,0.0282,0.0023,0.0061,0.0414,0.0012,0.9073,0.15,0.12,0.17,0.18048325112870867
2812,0.2911,0.0092,0.0094,0.0959,0.0,0.5813,0.91,0.93,0.19,0.20307000418123528
2813,0.0577,0.0021,0.0516,0.0947,0.0004,0.7696,0.17,0.06,0.14,0.15810621380725762
2814,0.1145,0.0023,0.0176,0.0079,0.0003,0.8432,0.05,0.25,0.14,0.1704898623024999
2815,0.1965,0.0,0.0,0.0152,0.0,0.7444,0.7,0.87,0.17,0.20255470362379663
2816,0.07200000000000001,0.0159,0.0,0.2134,0.0,0.6909,0.89,0.98,0.21,0.23493773554576772
2817,0.5779,0.0018,0.0099,0.0146,0.0005,0.3839,0.83,0.97,0.18,0.1725943701932616
2818,0.0557,0.0,0.0066,0.0537,0.0,0.8613,0.11,0.17,0.15,0.17789194298989794
2819,0.4687,0.0012,0.0114,0.0561,0.0002,0.4467,0.78,0.9,0.17,0.17945416429250727
2820,0.0004,0.0,0.0,0.001,0.0,0.9863,0.07,0.15,0.14,0.18394366140234825
2821,0.0859,0.0051,0.0031,0.0814,0.0,0.8038,0.59,0.88,0.19,0.21651290879819776
2822,0.0158,0.0064,0.0055,0.0053,0.0,0.9388,0.11,0.14,0.07,0.17912183426468628
2823,0.2098,0.0023,0.0017,0.2023,0.0011,0.5720000000000001,0.75,0.93,0.18,0.21491418261814044
2824,0.26,0.0017,0.0006,0.0296,0.0,0.6847,0.7,0.91,0.19,0.20120746976555612
2825,0.4304,0.0017,0.0099,0.0893,0.0,0.4517,0.89,0.92,0.19,0.1872167148099677
2826,0.0353,0.0026,0.0006,0.0055,0.0,0.945,0.34,0.41,0.17,0.196448686788557
2827,0.2881,0.003,0.0537,0.1614,0.0019,0.4672,0.55,0.73,0.17,0.1727523276798926
2828,0.1072,0.0037,0.0204,0.0074,0.0035,0.8364,0.32,0.46,0.14,0.18351725679820974
2829,0.0231,0.0031,0.0175,0.0121,0.0004,0.9255,0.1,0.1,0.07,0.17327415366157298
2830,0.1866,0.0057,0.0027,0.021,0.0,0.7791,0.55,0.84,0.19,0.2046525217447947
2831,0.3968,0.0009,0.0031,0.0122,0.0008,0.5703,0.44,0.78,0.17,0.17778961350177455
2832,0.6374,0.0025,0.02,0.0362,0.0006,0.2947,0.84,0.89,0.16,0.16074401996035936
2833,0.1832,0.0014,0.0045,0.1895,0.0,0.6158,0.95,0.99,0.21,0.2220511450822768
2834,0.029,0.0003,0.0009,0.0077,0.0015,0.9496,0.0,0.26,0.14,0.18539396773179395
2835,0.0956,0.0098,0.0103,0.0072,0.0053,0.8595,0.6,0.49,0.16,0.1962749256762119
2836,0.0049,0.0018,0.0103,0.027000000000000003,0.0,0.9485,0.75,0.56,0.19,0.2096998587454825
2837,0.0635,0.006999999999999999,0.0067,0.0002,0.0027,0.9105,0.26,0.52,0.17,0.19611552806048183
2838,0.3006,0.0019,0.0094,0.2475,0.0005,0.4287,0.83,0.9,0.17,0.2042514794170149
2839,0.1178,0.0037,0.0149,0.0053,0.0087,0.8233,0.28,0.45,0.14,0.18416786323009632
2840,0.0301,0.0019,0.0,0.2119,0.0,0.736,0.32,0.29,0.18,0.19703473973736244
2841,0.0369,0.0014,0.0035,0.0302,0.0,0.8918,0.25,0.54,0.17,0.19693234526015485
2842,0.1942,0.0041,0.014,0.1726,0.0002,0.5952,0.98,0.9,0.19,0.21174555686645302
2843,0.6646,0.0017,0.0005,0.0044,0.0,0.3176,0.49,0.93,0.17,0.16031448181461808
2844,0.301,0.0,0.0015,0.0202,0.0,0.6421,0.73,0.97,0.19,0.1979824164204121
2845,0.1835,0.0054,0.0113,0.0098,0.0023,0.7605,0.43,0.46,0.15,0.1803897974095433
2846,0.0147,0.0013,0.0114,0.0086,0.0,0.953,0.28,0.2,0.07,0.1841645194420469
2847,0.0187,0.0652,0.0086,0.4514,0.0,0.4234,0.24,0.55,0.14,0.21657221826900402
2848,0.1091,0.0047,0.0049,0.028,0.0009,0.8371,0.56,0.89,0.18,0.2127267483435689
2849,0.1072,0.0035,0.0166,0.1386,0.0012,0.7026,0.49,0.24,0.15,0.18035288860095805
2850,0.0522,0.0106,0.0,0.0023,0.0009,0.9157,0.23,0.61,0.16,0.20200591707874058
2851,0.2441,0.0045,0.0211,0.0773,0.0003,0.6345,0.69,0.78,0.19,0.19161996909497528
2852,0.5366,0.0043,0.0095,0.0402,0.0,0.4,0.65,0.96,0.18,0.17473914069195198
2853,0.0896,0.0054,0.0081,0.2856,0.0,0.6003,0.8,0.5,0.15,0.20865393605466973
2854,0.0456,0.0022,0.0007,0.0564,0.0029,0.8553,0.53,0.93,0.21,0.22020515729103607
2855,0.1988,0.0056,0.0079,0.0251,0.001,0.7505,0.88,0.93,0.17,0.21008378616383402
2856,0.1919,0.0074,0.0218,0.0996,0.0008,0.6527,0.82,0.83,0.2,0.20073212150715905
2857,0.0483,0.0026,0.009000000000000001,0.2679,0.0,0.6322,0.35,0.32,0.16,0.1928883404993269
2858,0.9917,0.0001,0.0002,0.0004,0.0,0.0069,0.98,1.0,0.18,0.14030537725810452
2859,0.0252,0.0016,0.0,0.0016,0.0,0.9673,0.27,0.61,0.16,0.20606373950412818
2860,0.133,0.0038,0.0005,0.0042,0.0008,0.8551,0.56,0.47,0.17,0.19436439588691298
2861,0.0517,0.0189,0.0005,0.0061,0.0006,0.917,0.33,0.42,0.16,0.19749290231935362
2862,0.1606,0.0025,0.0166,0.1639,0.0011,0.6401,0.73,0.86,0.18,0.2088373516874874
2863,0.8195,0.0014,0.006999999999999999,0.013,0.0002,0.1525,0.97,0.99,0.17,0.15370572478282332
2864,0.0819,0.0352,0.0053,0.0041,0.0032,0.8518,0.48,0.56,0.17,0.2014423553409142
2865,0.0625,0.0022,0.003,0.0022,0.0156,0.9074,0.29,0.68,0.16,0.208447979794133
2866,0.0151,0.0044,0.0029,0.0056,0.0003,0.9507,0.43,0.42,0.08,0.19828261636389213
2867,0.9389,0.0,0.0002,0.0033,0.0,0.0508,1.0,1.0,0.17,0.14503622491209198
2868,0.1072,0.0,0.0,0.0,0.0,0.8928,0.2,0.37,0.14,0.18681493031913707
2869,0.0643,0.0021,0.0552,0.1285,0.0023,0.7071,0.2,0.01,0.13,0.15376696557441813
2870,0.102,0.0078,0.107,0.0294,0.0051,0.6957,0.28,0.38,0.11,0.14427331399799492
2871,0.4403,0.0061,0.0016,0.0589,0.0007,0.4618,0.97,1.0,0.19,0.1919470034376763
2872,0.4459,0.0039,0.0,0.0114,0.0,0.5345,0.46,0.87,0.19,0.18000229924790342
2873,0.1682,0.0013,0.0052,0.1677,0.0006,0.6375,0.8,0.94,0.19,0.21636016097706454
2874,0.5670000000000001,0.0033,0.0,0.0112,0.0,0.394,0.47,0.91,0.18,0.1674273507242892
2875,0.0842,0.0711,0.0046,0.004,0.0007,0.8163,0.48,0.71,0.17,0.21039646690445046
2876,0.2726,0.0025,0.0068,0.122,0.0134,0.5605,0.97,0.95,0.19,0.2102368282490078
2877,0.0168,0.0016,0.0087,0.0071,0.0004,0.9465,0.13,0.09,0.07,0.1768869558160191
2878,0.0219,0.0004,0.0115,0.0687,0.0001,0.8771,0.1,0.16,0.15,0.17958432685612685
2879,0.1329,0.0,0.0,0.0,0.0,0.8385,0.09,0.67,0.19,0.19209285132528764
2880,0.3989,0.002,0.012,0.0399,0.0007,0.5327,0.66,0.89,0.17,0.18365926521171316
2881,0.0201,0.0017,0.0101,0.0055,0.0026,0.9412,0.29,0.18,0.07,0.18299364883948743
2882,0.0224,0.0,0.0051,0.5415,0.0,0.4074,0.9,0.74,0.18,0.23463435063338764
2883,0.1,0.0073,0.0064,0.0492,0.0008,0.8246,0.63,0.87,0.18,0.2145877059449154
2884,0.0871,0.0198,0.0079,0.0053,0.0013,0.8585,0.45,0.55,0.16,0.19707828725534426
2885,0.0241,0.0067,0.0051,0.1791,0.0006,0.7469,0.47,0.42,0.15,0.20092192256227073
2886,0.5418,0.0032,0.0023,0.0009,0.0,0.4311,0.58,0.9,0.19,0.1704064114512016
2887,0.2445,0.0017,0.0679,0.0613,0.0007,0.5938,0.2,0.58,0.15,0.15524031567300256
2888,0.0199,0.0053,0.0051,0.0083,0.0,0.9281,0.0,0.06,0.07,0.17299995244277777
2889,0.077,0.0011,0.0033,0.1064,0.0,0.7902,0.88,0.98,0.21,0.22645709962437605
2890,0.9439,0.0,0.0078,0.0,0.0,0.046,0.99,1.0,0.18,0.14198774824646804
2891,0.0094,0.0013,0.0124,0.2998,0.0,0.6334,0.58,0.67,0.18,0.21476470041233786
2892,0.5297,0.0,0.0,0.0054,0.0037,0.4613,0.59,0.96,0.18,0.17882091147432172
2893,0.0216,0.0005,0.004,0.28,0.0,0.6787,0.71,0.62,0.18,0.2195903696862841
2894,0.0091,0.0005,0.0012,0.0057,0.0,0.9759,0.68,0.63,0.19,0.21394922725435161
2895,0.0294,0.0046,0.0013,0.0153,0.0,0.9322,0.11,0.18,0.16,0.18277251851344237
2896,0.0357,0.0003,0.0074,0.0881,0.0,0.8486,0.04,0.04,0.15,0.1742425448642958
2897,0.0722,0.0013,0.0094,0.0178,0.0,0.8761,0.36,0.54,0.17,0.1942326865535925
2898,0.0689,0.0073,0.0185,0.0127,0.0002,0.8674,0.18,0.33,0.14,0.17923926256841968
2899,0.0305,0.0006,0.0041,0.0592,0.0,0.8971,0.64,0.36,0.17,0.19988273730646466
2900,0.0305,0.0035,0.0091,0.2219,0.0007,0.7067,0.34,0.14,0.17,0.18689168312158666
2901,0.0812,0.0061,0.0145,0.3101,0.0041,0.5487,0.32,0.28,0.18,0.1887211927206811
2902,0.0199,0.0035,0.0069,0.021,0.0015,0.9413,0.75,0.41,0.17,0.20347562216873127
2903,0.0894,0.0123,0.0562,0.0301,0.0081,0.7496,0.33,0.3,0.12,0.16308326766316067
2904,0.0401,0.0055,0.0086,0.005,0.0023,0.9037,0.42,0.16,0.13,0.18085997636742693
2905,0.0967,0.005,0.1751,0.0628,0.0076,0.5961,0.29,0.38,0.09,0.12004634657110354
2906,0.0585,0.002,0.017,0.0524,0.0,0.8264,0.16,0.13,0.13,0.17004139006748942
2907,0.0338,0.0138,0.0065,0.0074,0.0026,0.9133,0.2,0.29,0.13,0.18708260477750407
2908,0.0201,0.0011,0.0043,0.0137,0.0,0.9406,0.39,0.57,0.17,0.20326798627967452
2909,0.1087,0.0105,0.0621,0.0651,0.0139,0.6676,0.49,0.42,0.13,0.16685989641849336
2910,0.1024,0.0056,0.0123,0.0045,0.0018,0.8339,0.79,0.52,0.14,0.1941670800457084
2911,0.036000000000000004,0.0,0.0062,0.3927,0.0,0.5485,0.56,0.23,0.15,0.20130308550214
2912,0.0296,0.0057,0.0009,0.3537,0.0001,0.6001,0.78,0.44,0.18,0.21668754188677114
2913,0.0324,0.0038,0.0662,0.0437,0.0002,0.8327,0.3,0.12,0.16,0.15846732935734453
2914,0.044,0.0008,0.0108,0.07400000000000001,0.0,0.8390000000000001,0.44,0.14,0.19,0.18075707240294125
2915,0.0417,0.0032,0.0083,0.3076,0.0,0.6145,0.73,0.49,0.18,0.21045699658347533
2916,0.0459,0.0013,0.0112,0.0423,0.0,0.8677,0.26,0.39,0.17,0.187660012222736
2917,0.0565,0.0015,0.0828,0.2945,0.0004,0.5308,0.26,0.04,0.14,0.1520251549445771
2918,0.004,0.0004,0.0012,0.0097,0.0,0.9764,0.7,0.48,0.2,0.2081742312819824
2919,0.0321,0.0004,0.0,0.2617,0.0,0.6616,0.32,0.28,0.15,0.19472900579423746
2920,0.0219,0.0015,0.0025,0.1005,0.0016,0.8573,0.01,0.12,0.14,0.18211588068290213
2921,0.0976,0.0025,0.023,0.1567,0.0011,0.6809999999999999,0.22,0.13,0.16,0.16932059064299002
2922,0.5309,0.0032,0.0203,0.0184,0.0015,0.4037,0.87,0.63,0.13,0.1579602328197696
2923,0.0231,0.0,0.0022,0.057,0.0,0.8815,0.75,0.35,0.17,0.1988183939003817
2924,0.0345,0.0017,0.0035,0.055,0.0,0.8968,0.65,0.6,0.17,0.2104039260982641
2925,0.0878,0.0003,0.0103,0.3308,0.0,0.5423,0.68,0.3,0.15,0.1960828519336093
2926,0.0191,0.0038,0.0066,0.0327,0.0,0.9218,0.14,0.19,0.17,0.18331317388029592
2927,0.0253,0.0005,0.0006,0.5870000000000001,0.0,0.3637,0.81,0.74,0.18,0.23629443535321265
2928,0.2169,0.0061,0.0249,0.0142,0.0007,0.7042,0.51,0.37,0.12,0.16825249431432118
2929,0.0804,0.003,0.0349,0.4051,0.0005,0.4344,0.77,0.38,0.2,0.1933867035553557
2930,0.068,0.0007,0.0026,0.6284,0.0,0.2446,0.96,0.59,0.18,0.22413084530978278
2931,0.0576,0.004,0.0242,0.4919,0.0012,0.3817,0.67,0.33,0.17,0.19932505015317792
2932,0.0093,0.0029,0.0077,0.0088,0.0,0.9547,0.65,0.39,0.21,0.19954847669244197
2933,0.0063,0.0005,0.0017,0.4441,0.0,0.5261,0.37,0.46,0.18,0.214217296640161
2934,0.0348,0.0,0.0088,0.3182,0.0007,0.6185,0.42,0.37,0.18,0.20190145116276073
2935,0.0352,0.0015,0.0072,0.1421,0.0011,0.7817,0.06,0.05,0.15,0.17577303929519894
2936,0.1295,0.0031,0.0322,0.1721,0.0008,0.6157,0.15,0.21,0.15,0.164524678713397
2937,0.0693,0.0029,0.006999999999999999,0.0233,0.0007,0.8868,0.32,0.43,0.17,0.19219567814624067
2938,0.1974,0.0,0.0382,0.0648,0.0,0.6614,0.79,0.51,0.17,0.17581235781911317
2939,0.0087,0.0016,0.0013,0.2733,0.0,0.6972,0.12,0.1,0.15,0.18944153422784404
2940,0.1669,0.0009,0.0578,0.2115,0.0003,0.5193,0.2,0.16,0.12,0.15110435845765816
2941,0.0576,0.0007,0.0242,0.129,0.0001,0.7559,0.12,0.01,0.13,0.16535999459910478
2942,0.0634,0.0181,0.0111,0.0049,0.0012,0.877,0.22,0.58,0.14,0.19522847140417002
2943,0.0125,0.0046,0.0008,0.1391,0.0029,0.7755,0.2,0.17,0.15,0.18410468834174595
2944,0.0898,0.0019,0.0316,0.3996,0.0018,0.4292,0.82,0.43,0.19,0.1961868137514522
2945,0.0152,0.0003,0.0056,0.0129,0.0002,0.9533,0.36,0.07,0.17,0.18173301810245213
2946,0.0446,0.0037,0.0137,0.5224,0.0028,0.3766,0.8,0.34,0.18,0.20881914329210166
2947,0.0175,0.0,0.0013,0.0215,0.0017,0.9493,0.27,0.28,0.16,0.19215804171559275
2948,0.0117,0.0024,0.0,0.0101,0.0,0.9671,0.45,0.54,0.19,0.20682070979420367
2949,0.0942,0.0262,0.041,0.0093,0.0027,0.7892,0.45,0.46,0.12,0.1785975992355954
2950,0.0389,0.0119,0.0052,0.0454,0.0,0.8844,0.02,0.21,0.15,0.18229315231246512
2951,0.0793,0.0014,0.0137,0.4221,0.0,0.4646,0.94,0.56,0.18,0.21537020423308723
2952,0.0962,0.0049,0.0451,0.0166,0.0077,0.7849,0.29,0.4,0.12,0.17053969408525174
2953,0.0238,0.0,0.0116,0.1249,0.002,0.8099,0.46,0.29,0.14,0.19190920294779806
2954,0.0279,0.0026,0.0053,0.0745,0.0,0.872,0.4,0.31,0.14,0.19325605632245318
2955,0.0441,0.0008,0.003,0.4008,0.0019,0.5432,0.91,0.75,0.18,0.23219391637422857
2956,0.029,0.0002,0.0155,0.098,0.0002,0.8329,0.41,0.46,0.16,0.1957886392677122
2957,0.0371,0.0482,0.0065,0.0041,0.0011,0.866,0.46,0.51,0.14,0.20096393538583332
2958,0.6358,0.0037,0.006999999999999999,0.0042,0.0021,0.3382,0.96,0.86,0.13,0.1657655858414691
2959,0.0998,0.0184,0.0117,0.0103,0.0042,0.8053,0.64,0.45,0.13,0.1897448439692025
2960,0.0566,0.0036,0.0102,0.4446,0.0012,0.4399,0.91,0.42,0.17,0.21023492333956895
2961,0.0646,0.0051,0.0065,0.259,0.0001,0.6392,0.29,0.52,0.15,0.2019929372297245
2962,0.0645,0.0088,0.013,0.0071,0.002,0.8844,0.09,0.23,0.12,0.17701803868978214
2963,0.1633,0.0013,0.1907,0.0948,0.0006,0.5074,0.19,0.03,0.1,0.09152189195844078
2964,0.1067,0.0,0.0988,0.0464,0.0,0.7174,0.14,0.0,0.07,0.129537028783912
2965,0.0417,0.0,0.0022,0.1282,0.0,0.8108,0.3,0.23,0.15,0.18963611064105176
2966,0.0634,0.0464,0.0168,0.0098,0.0003,0.8278,0.61,0.34,0.12,0.18931844076351073
2967,0.0367,0.0191,0.0165,0.0057,0.0005,0.8838,0.24,0.22,0.12,0.17839250016304617
2968,0.0631,0.0028,0.0844,0.0214,0.0016,0.7858,0.51,0.65,0.13,0.17206983615499988
2969,0.0177,0.0,0.0075,0.0434,0.0012,0.9078,0.48,0.25,0.16,0.19046269434031132
2970,0.0102,0.0023,0.0061,0.0309,0.0008,0.9394,0.59,0.52,0.19,0.20657662235885435
2971,0.055,0.0006,0.0063,0.2221,0.0,0.6984,0.89,0.59,0.17,0.2147188577325886
2972,0.0022,0.0034,0.0,0.0075,0.0013,0.9684,0.66,0.48,0.22,0.20754672365648894
2973,0.0713,0.0023,0.0034,0.2652,0.0,0.6056,0.61,0.4,0.15,0.19857908016566211
2974,0.0124,0.0011,0.0041,0.0529,0.0005,0.9146,0.86,0.54,0.19,0.21214125214265078
2975,0.0298,0.0028,0.0154,0.0893,0.0004,0.8382,0.02,0.01,0.14,0.1699488673286903
2976,0.1199,0.0243,0.0062,0.0073,0.0,0.8216,0.57,0.62,0.14,0.19948510628717597
2977,0.0779,0.0018,0.018000000000000002,0.009000000000000001,0.0105,0.8540000000000001,0.31,0.56,0.13,0.19227715166350937
2978,0.0573,0.0111,0.0224,0.0162,0.0054,0.8456,0.48,0.38,0.13,0.18524742395059118
2979,0.0536,0.0014,0.0134,0.1625,0.0,0.7342,0.02,0.2,0.16,0.17749973905025668
2980,0.086,0.0026,0.0133,0.0387,0.001,0.8344,0.18,0.22,0.15,0.1754933862155787
2981,0.0587,0.0029,0.0415,0.1464,0.0,0.7232,0.57,0.25,0.18,0.17754976989527077
2982,0.0188,0.0,0.0318,0.0,0.0,0.8946,0.18,0.2,0.13,0.16833979855556955
2983,0.0168,0.0058,0.0025,0.319,0.0,0.6103,0.48,0.44,0.17,0.20690063812169934
2984,0.0089,0.001,0.0048,0.0166,0.0023,0.9558,0.33,0.4,0.18,0.19770219353654056
2985,0.033,0.0081,0.0112,0.1198,0.0,0.7895,0.01,0.12,0.14,0.17538660774814357
2986,0.4929,0.0346,0.0094,0.0094,0.0011,0.4320000000000001,0.93,0.57,0.14,0.16652582377410563
2987,0.031,0.0017,0.0309,0.0592,0.0001,0.8581,0.13,0.01,0.15,0.1651426459484969
2988,0.0,0.0014,0.0,0.0,0.0,0.9932,0.06,0.33,0.17,0.19274885582005635
2989,0.3973,0.0,0.1109,0.1278,0.0,0.3309,0.53,0.28,0.15,0.11729446519439625
2990,0.2794,0.0081,0.0076,0.0055,0.0004,0.6797,0.68,0.47,0.12,0.17736875910952182
2991,0.0774,0.0088,0.0488,0.0304,0.0038,0.7916,0.19,0.32,0.12,0.16637420361248145
2992,0.0422,0.0179,0.0067,0.0022,0.0,0.9168,0.09,0.45,0.29,0.1921527067057336
2993,0.1311,0.0039,0.0128,0.1105,0.0005,0.7195,0.46,0.17,0.18,0.17599654647565816
2994,0.014,0.0018,0.013,0.0486,0.0002,0.8985,0.62,0.35,0.2,0.19514599114090259
2995,0.034,0.0048,0.0055,0.0068,0.0,0.9328,0.26,0.26,0.18,0.1864364201078068
2996,0.0184,0.0109,0.0064,0.0029,0.0029,0.9417,0.11,0.1,0.17,0.17931686743445305
2997,0.041,0.0012,0.0093,0.1201,0.0,0.8149,0.76,0.64,0.22,0.2124278791552371
2998,0.0412,0.0059,0.0279,0.0224,0.0008,0.8865,0.16,0.04,0.17,0.16690157241627565
2999,0.0156,0.0061,0.0164,0.0556,0.0,0.8997,0.28,0.38,0.21,0.1926115233856471
3000,0.0913,0.0065,0.0016,0.0011,0.0,0.8752,0.45,0.48,0.31,0.1938323881298034
3001,0.0035,0.002,0.006999999999999999,0.0036,0.0,0.9747,0.22,0.54,0.22,0.20111844710556376
3002,0.0253,0.0,0.006,0.0884,0.0003,0.8571,0.02,0.1,0.15,0.17779276714214118
3003,0.0285,0.0002,0.013,0.1586,0.0,0.7774,0.05,0.03,0.14,0.17448979985518154
3004,0.2349,0.0029,0.0827,0.2034,0.0009,0.4295,0.3,0.17,0.13,0.13673555030804754
3005,0.0207,0.0026,0.008,0.3456,0.0,0.5973,0.67,0.45,0.18,0.21097065266534032
3006,0.0125,0.0022,0.0045,0.029,0.0,0.938,0.4,0.35,0.17,0.19582227542411784
3007,0.0302,0.0,0.0128,0.5492,0.0,0.3832,0.91,0.68,0.18,0.22857486566975463
3008,0.018000000000000002,0.0009,0.019,0.0728,0.0025,0.8812,0.32,0.36,0.17,0.19202138109348685
3009,0.2133,0.0026,0.0162,0.017,0.0013,0.7167,0.68,0.47,0.13,0.17888865851888455
